,Category,Message,Contain_HP
342,0,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.   ",False
343,0,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..   ,False
344,1,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3xå£150pw to eå£nd txt stop   ",True
345,0,Dear how is chechi. Did you talk to her   ,False
346,0,The hair cream has not been shipped.   ,False
347,0,None of that's happening til you get here though   ,False
348,0,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour   ",False
349,0,"Haha get used to driving to usf man, I know a lot of stoners   ",False
350,0,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?   ,False
351,0,Hello! Good week? Fancy a drink or something later?   ,False
352,0,Headin towards busetop   ,False
353,0,Come by our room at some point so we can iron out the plan for this weekend   ,False
354,0,Cos i want it to be your thing   ,False
355,0,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...    ",False
356,0,Bring home some Wendy =D   ,False
357,1,100 dating service cal;l 09064012103 box334sk38ch   ,True
358,0,Alright i have a new goal now   ,False
359,1,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk   ,False
360,0,"Alright, I'll head out in a few minutes, text me where to meet you   ",False
361,1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p   ,True
362,0,Yes:)from last week itself i'm taking live call.   ,False
363,1,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p   ,True
364,0,Siva is in hostel aha:-.   ,False
365,1,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only   ,True
366,0,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..   ,False
367,0,Ok. She'll be ok. I guess   ,False
368,0,Any pain on urination any thing else?   ,False
369,0,7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..   ,False
370,0,At home watching tv lor.   ,False
371,0,Does she usually take fifteen fucking minutes to respond to a yes or no question   ,False
372,0,Booked ticket for pongal?   ,False
373,0,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th   ,False
374,0,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?   ,False
375,0,"Ask g or iouri, I've told the story like ten times already   ",False
376,0,How long does applebees fucking take   ,False
377,0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.   ",False
378,0,But i have to. I like to have love and arrange.   ,False
379,0,You were supposed to wake ME up &gt;:(   ,False
380,0,Oic... I saw him too but i tot he din c me... I found a group liao...   ,False
381,0,"\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS  HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX\""""  ",False
382,0,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?   ",False
383,0,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm.    ",False
384,0,I wont get concentration dear you know you are my mind and everything :-)   ,False
385,0,LOL ... Have you made plans for new years?   ,False
386,0,10 min later k...   ,False
387,0,hanks lotsly!   ,False
388,0,Thanks for this hope you had a good day today   ,False
389,0,K:)k:)what are detail you want to transfer?acc no enough?   ,False
390,0,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.   ,False
391,0,Si si. I think ill go make those oreo truffles.   ,False
392,0,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONåÕT LIKE ME LIKE THAT SO DONåÕT WORRY.   ",False
393,0,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl   ,False
394,0,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya   ",False
395,0,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.   ,False
396,0,Where did u go? My phone is gonna die you have to stay in here   ,False
397,0,Great. Never been better. Each day gives even more reasons to thank God   ,False
398,1,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available   ",False
399,0,"Sorry, I'll call later ok bye   ",False
400,0,Ok i am on the way to railway   ,False
401,0,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)   ,False
402,0,They don't put that stuff on the roads to keep it from getting slippery over there?   ,False
403,0,When are you going to ride your bike?   ,False
404,0,"Yup, no need. I'll jus wait 4 e rain 2 stop.   ",False
405,0,There are many company. Tell me the language.   ,False
406,1,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm   ,True
407,0,"How long has it been since you screamed, princess?   ",False
408,0,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...   ",False
409,1,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p   ,False
410,0,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)   ,False
411,0,Ok I'm gonna head up to usf in like fifteen minutes   ,False
412,0,Tension ah?what machi?any problem?   ,False
413,0,"K, can I pick up another 8th when you're done?   ",False
414,0,When're you guys getting back? G said you were thinking about not staying for mcr   ,False
415,0,"Almost there, see u in a sec   ",False
416,0,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?   ",False
417,0,Watching tv lor...   ,False
418,0,Thank you baby! I cant wait to taste the real thing...   ,False
419,0,You should change your fb to jaykwon thuglyfe falconerf   ,False
420,0,If we win its really no 1 side for long time.   ,False
421,0,Dear reached railway. What happen to you   ,False
422,0,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2   ",False
423,0,I think i've fixed it can you send a test message?   ,False
424,0,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card   ",False
425,0,What class of  &lt;#&gt;  reunion?   ,False
426,0,Are you free now?can i call now?   ,False
427,0,Got meh... When?   ,False
428,0,Nope... Think i will go for it on monday... Sorry i replied so late   ,False
429,0,Some of them told accenture is not confirm. Is it true.   ,False
430,0,"Kate jackson rec center before 7ish, right?   ",False
431,0,Dear i have reache room   ,False
432,0,When can Ì_ come out?   ,False
433,0,Check with nuerologist.   ,False
434,0,Lolnice. I went from a fish to ..water.?   ,False
435,0,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.   ,False
436,0,"Maybe westshore or hyde park village, the place near my house?   ",False
437,0,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|   ,False
438,0,What's the significance?   ,False
439,0,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try   ",False
440,0,Lol ok your forgiven :)   ,False
441,0,No..jst change tat only..   ,False
442,1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+   ",False
443,0,S:)no competition for him.   ,False
444,1,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE   ,False
445,1,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz   ,False
446,0,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri.    ",False
447,0,Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now   ,False
448,0,But that's on ebay it might be less elsewhere.   ,False
449,0,Were gonna go get some tacos   ,False
450,0,"That's very rude, you on campus?   ",False
451,1,"URGENT!: Your Mobile No. was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU   ",False
452,0,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.   ,False
453,0,Yes! How is a pretty lady like you single?   ,False
454,1,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750   ,False
455,0,Jay says that you're a double-faggot   ,False
456,1,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04    ,True
457,0,Gudnite....tc...practice going on   ,False
458,0,I'll be late...   ,False
459,0,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.   ",False
460,0,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea   ",False
461,0,"Probably gonna be here for a while, see you later tonight &lt;)   ",False
462,0,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.   ,False
463,0,"I am in tirupur da, once you started from office call me.   ",False
464,1,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop   ,False
465,0,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'   ",False
466,0,But am going to college pa. What to do. are else ill come there it self. Pa.   ,False
467,0,4 oclock at mine. Just to bash out a flat plan.   ,False
468,0,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed   ,False
